hotel,is_canceled,lead_time,stays_in_week_nights,adults,children,babies,meal,deposit_type,agent,company
City Hotel,0,146,3,2,0,0,SC,No Deposit,9,NULL
City Hotel,0,36,1,2,1,0,BB,No Deposit,14,NULL
City Hotel,0,58,1,2,2,0,BB,No Deposit,NULL,NULL
City Hotel,0,4,1,2,2,0,BB,No Deposit,9,NULL
City Hotel,0,16,2,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,96,4,3,0,0,HB,No Deposit,9,NULL
City Hotel,0,116,2,3,0,0,BB,No Deposit,9,NULL
City Hotel,0,119,3,2,0,0,HB,No Deposit,42,NULL
City Hotel,0,95,3,2,1,0,BB,No Deposit,9,NULL
City Hotel,0,87,5,3,0,0,BB,No Deposit,8,NULL
City Hotel,0,67,4,3,0,0,BB,No Deposit,9,NULL
City Hotel,0,138,2,2,1,0,BB,No Deposit,9,NULL
City Hotel,0,120,3,2,1,0,BB,No Deposit,9,NULL
City Hotel,0,151,1,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,151,1,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,107,3,3,0,0,BB,No Deposit,9,NULL
City Hotel,0,169,3,2,0,0,SC,No Deposit,9,NULL
City Hotel,0,169,3,1,0,0,SC,No Deposit,9,NULL
City Hotel,0,24,5,3,0,0,BB,No Deposit,9,NULL
City Hotel,0,107,5,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,92,4,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,157,2,2,1,0,BB,No Deposit,9,NULL
City Hotel,0,94,3,2,2,0,BB,No Deposit,11,NULL
City Hotel,0,111,2,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,36,1,3,0,0,BB,No Deposit,9,NULL
City Hotel,0,157,2,2,1,0,BB,No Deposit,9,NULL
City Hotel,0,96,5,3,0,0,BB,No Deposit,9,NULL
City Hotel,0,4,1,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,101,1,2,1,0,BB,No Deposit,9,NULL
City Hotel,0,101,1,2,0,0,SC,No Deposit,9,NULL
City Hotel,0,106,6,2,0,0,BB,No Deposit,22,NULL
City Hotel,0,106,6,2,0,0,BB,No Deposit,22,NULL
City Hotel,0,106,6,2,0,0,BB,No Deposit,22,NULL
City Hotel,0,36,2,3,0,0,BB,No Deposit,9,NULL
City Hotel,0,9,3,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,92,1,1,0,0,BB,No Deposit,9,NULL
City Hotel,0,9,3,1,0,0,BB,No Deposit,9,NULL
City Hotel,0,102,6,2,0,0,SC,No Deposit,9,NULL
City Hotel,0,232,4,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,232,4,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,9,2,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,106,3,2,1,0,BB,No Deposit,83,NULL
City Hotel,0,111,3,2,0,0,BB,No Deposit,28,NULL
City Hotel,0,138,2,2,1,0,BB,No Deposit,9,NULL
City Hotel,0,134,4,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,86,2,2,1,0,BB,No Deposit,9,NULL
City Hotel,0,119,2,2,2,0,BB,No Deposit,9,NULL
City Hotel,0,179,4,2,0,0,BB,No Deposit,14,NULL
City Hotel,0,186,5,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,163,3,2,0,0,BB,No Deposit,28,NULL
City Hotel,0,97,3,2,0,0,BB,No Deposit,7,NULL
City Hotel,0,71,4,2,0,0,BB,No Deposit,86,NULL
City Hotel,0,112,2,2,1,0,BB,No Deposit,9,NULL
City Hotel,0,261,4,2,0,0,BB,No Deposit,14,NULL
City Hotel,0,149,5,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,85,5,3,0,0,BB,No Deposit,9,NULL
City Hotel,0,257,1,2,0,0,BB,No Deposit,14,NULL
City Hotel,0,111,1,2,1,0,BB,No Deposit,9,NULL
City Hotel,0,14,1,2,1,0,BB,No Deposit,9,NULL
City Hotel,0,70,5,2,0,0,BB,No Deposit,138,NULL
City Hotel,0,250,5,2,0,0,BB,No Deposit,14,NULL
City Hotel,0,70,5,2,0,0,BB,No Deposit,138,NULL
City Hotel,0,133,4,2,0,0,BB,No Deposit,22,NULL
City Hotel,0,80,5,2,0,0,HB,No Deposit,9,NULL
City Hotel,0,157,3,2,0,0,BB,No Deposit,28,NULL
City Hotel,0,11,3,2,1,0,BB,No Deposit,14,NULL
City Hotel,0,132,3,2,0,0,BB,No Deposit,22,NULL
City Hotel,0,65,3,2,0,0,BB,No Deposit,14,NULL
City Hotel,0,83,2,1,0,0,SC,No Deposit,7,NULL
City Hotel,0,116,5,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,76,1,2,0,0,BB,No Deposit,14,NULL
City Hotel,0,120,3,3,0,0,BB,No Deposit,14,NULL
City Hotel,0,4,1,2,0,0,SC,No Deposit,9,NULL
City Hotel,0,73,3,2,0,0,BB,No Deposit,138,NULL
City Hotel,0,4,1,2,0,0,SC,No Deposit,9,NULL
City Hotel,0,141,3,2,0,0,SC,No Deposit,9,NULL
City Hotel,0,74,4,3,0,0,BB,No Deposit,9,NULL
City Hotel,0,162,3,2,0,0,BB,No Deposit,28,NULL
City Hotel,0,133,4,2,0,0,BB,No Deposit,22,NULL
City Hotel,0,127,3,3,0,0,BB,No Deposit,22,NULL
City Hotel,0,141,3,2,0,0,SC,No Deposit,9,NULL
City Hotel,0,162,3,2,0,0,BB,No Deposit,28,NULL
City Hotel,0,162,3,2,0,0,BB,No Deposit,28,NULL
City Hotel,0,139,1,3,0,0,BB,No Deposit,9,NULL
City Hotel,0,180,4,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,37,4,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,86,3,3,0,0,BB,No Deposit,9,NULL
City Hotel,0,150,5,3,0,0,BB,No Deposit,7,NULL
City Hotel,0,94,4,2,0,0,BB,No Deposit,14,NULL
City Hotel,0,103,3,3,0,0,BB,No Deposit,9,NULL
City Hotel,0,31,5,2,0,0,BB,No Deposit,14,NULL
City Hotel,0,114,4,2,0,0,SC,No Deposit,8,NULL
City Hotel,0,106,4,2,1,0,BB,No Deposit,22,NULL
City Hotel,0,84,2,2,1,0,BB,No Deposit,9,NULL
City Hotel,0,84,2,2,1,0,BB,No Deposit,9,NULL
City Hotel,0,5,3,2,0,0,SC,No Deposit,9,NULL
City Hotel,0,106,4,2,1,0,BB,No Deposit,22,NULL
City Hotel,0,125,5,2,0,0,SC,No Deposit,28,NULL
City Hotel,0,108,4,2,0,0,SC,No Deposit,9,NULL
City Hotel,0,177,3,2,0,0,BB,No Deposit,NULL,NULL
City Hotel,0,5,3,2,0,0,BB,No Deposit,7,NULL
City Hotel,0,257,1,2,0,0,BB,No Deposit,14,NULL
City Hotel,0,141,3,2,0,0,SC,No Deposit,9,NULL
City Hotel,0,134,4,2,0,0,SC,No Deposit,9,NULL
City Hotel,0,91,4,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,107,4,2,0,0,HB,No Deposit,9,NULL
City Hotel,0,86,2,2,2,0,BB,No Deposit,7,NULL
City Hotel,0,134,4,2,0,0,SC,No Deposit,9,NULL
City Hotel,0,155,3,2,0,0,BB,No Deposit,28,NULL
City Hotel,0,158,1,2,0,0,SC,No Deposit,11,NULL
City Hotel,0,125,3,2,0,0,BB,No Deposit,14,NULL
City Hotel,0,107,4,3,0,0,HB,No Deposit,9,NULL
City Hotel,0,163,3,2,0,0,BB,No Deposit,28,NULL
City Hotel,0,171,3,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,0,0,2,0,0,BB,No Deposit,NULL,NULL
City Hotel,0,134,4,2,0,0,SC,No Deposit,9,NULL
City Hotel,0,84,2,2,1,0,BB,No Deposit,9,NULL
City Hotel,0,5,3,2,0,0,SC,No Deposit,9,NULL
City Hotel,0,87,0,3,0,0,BB,No Deposit,9,NULL
City Hotel,0,88,4,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,85,4,2,0,0,BB,No Deposit,7,NULL
City Hotel,0,85,4,2,0,0,BB,No Deposit,7,NULL
City Hotel,0,98,2,2,1,0,BB,No Deposit,9,NULL
City Hotel,0,7,1,2,0,0,SC,No Deposit,9,NULL
City Hotel,0,90,0,2,0,0,BB,No Deposit,NULL,NULL
City Hotel,0,113,3,2,0,0,BB,No Deposit,22,NULL
City Hotel,0,240,4,2,0,0,BB,No Deposit,8,NULL
City Hotel,0,184,1,2,0,0,HB,No Deposit,1,NULL
City Hotel,0,165,0,2,0,0,SC,No Deposit,9,NULL
City Hotel,0,184,1,2,0,0,HB,No Deposit,1,NULL
City Hotel,0,1,1,2,0,0,BB,No Deposit,14,NULL
City Hotel,0,184,1,3,0,0,HB,No Deposit,1,NULL
City Hotel,0,184,1,2,0,0,HB,No Deposit,1,NULL
City Hotel,0,184,1,2,0,0,HB,No Deposit,1,NULL
City Hotel,0,184,1,2,0,0,HB,No Deposit,1,NULL
City Hotel,0,91,2,2,0,0,BB,No Deposit,3,NULL
City Hotel,0,184,1,2,0,0,HB,No Deposit,1,NULL
City Hotel,0,104,1,2,0,0,BB,No Deposit,7,NULL
City Hotel,0,155,5,2,2,0,HB,No Deposit,9,NULL
City Hotel,0,70,3,3,0,0,BB,No Deposit,7,NULL
City Hotel,0,141,1,3,0,0,BB,No Deposit,9,NULL
City Hotel,0,87,3,2,0,0,SC,No Deposit,9,NULL
City Hotel,0,141,1,3,0,0,BB,No Deposit,9,NULL
City Hotel,0,8,2,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,154,4,2,0,0,BB,No Deposit,28,NULL
City Hotel,0,141,1,4,0,0,BB,No Deposit,9,NULL
City Hotel,0,83,3,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,118,5,3,0,0,BB,No Deposit,9,NULL
City Hotel,0,161,2,3,0,0,BB,No Deposit,22,NULL
City Hotel,0,49,0,3,0,0,BB,No Deposit,9,NULL
City Hotel,0,63,0,3,0,0,BB,No Deposit,9,NULL
City Hotel,0,20,0,1,0,0,BB,No Deposit,9,NULL
City Hotel,0,174,4,2,0,0,SC,No Deposit,9,NULL
City Hotel,0,162,1,2,1,0,BB,No Deposit,9,NULL
City Hotel,0,1,0,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,142,4,2,0,0,BB,No Deposit,16,NULL
City Hotel,0,141,4,2,0,0,BB,No Deposit,16,NULL
City Hotel,0,81,5,3,0,0,HB,No Deposit,9,NULL
City Hotel,0,89,0,3,0,0,BB,No Deposit,9,NULL
City Hotel,0,155,1,3,0,0,BB,No Deposit,9,NULL
City Hotel,0,26,2,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,92,1,2,1,0,BB,No Deposit,14,NULL
City Hotel,0,86,0,2,1,0,BB,No Deposit,9,NULL
City Hotel,0,140,2,2,1,0,BB,No Deposit,14,NULL
City Hotel,0,99,2,3,0,0,BB,No Deposit,9,NULL
City Hotel,0,40,2,3,0,0,BB,No Deposit,9,NULL
City Hotel,0,200,2,2,0,0,BB,No Deposit,27,NULL
City Hotel,0,184,1,3,0,0,HB,No Deposit,1,NULL
City Hotel,0,103,5,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,86,3,3,0,0,BB,No Deposit,9,NULL
City Hotel,0,138,1,3,0,0,BB,No Deposit,9,NULL
City Hotel,0,156,5,2,1,0,BB,No Deposit,86,NULL
City Hotel,0,184,1,2,0,0,HB,No Deposit,1,NULL
City Hotel,0,122,2,1,0,0,SC,No Deposit,9,NULL
City Hotel,0,106,4,2,0,0,BB,No Deposit,22,NULL
City Hotel,0,69,0,2,1,0,BB,No Deposit,9,NULL
City Hotel,0,30,3,2,1,0,SC,No Deposit,157,NULL
City Hotel,0,126,4,2,0,0,HB,No Deposit,9,NULL
City Hotel,0,157,1,2,0,0,BB,No Deposit,28,NULL
City Hotel,0,159,10,0,0,0,BB,No Deposit,11,NULL
City Hotel,0,105,2,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,126,4,3,0,0,HB,No Deposit,9,NULL
City Hotel,0,98,1,2,1,0,BB,No Deposit,9,NULL
City Hotel,0,146,4,2,0,0,BB,No Deposit,22,NULL
City Hotel,0,111,1,2,0,0,BB,No Deposit,14,NULL
City Hotel,0,103,3,2,0,0,SC,No Deposit,9,NULL
City Hotel,0,96,1,2,0,1,BB,No Deposit,7,NULL
City Hotel,0,248,0,2,1,0,BB,No Deposit,14,NULL
City Hotel,0,248,0,2,0,0,BB,No Deposit,14,NULL
City Hotel,0,250,1,2,0,0,BB,No Deposit,83,NULL
City Hotel,0,85,0,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,57,0,2,0,0,SC,No Deposit,11,NULL
City Hotel,0,93,5,2,0,0,SC,No Deposit,11,NULL
City Hotel,0,135,2,3,0,0,SC,No Deposit,7,NULL
City Hotel,0,135,2,3,0,0,SC,No Deposit,7,NULL
City Hotel,0,113,2,2,0,0,BB,No Deposit,22,NULL
City Hotel,0,132,4,2,0,0,BB,No Deposit,83,NULL
City Hotel,0,130,1,2,1,0,BB,No Deposit,7,NULL
City Hotel,0,148,2,3,0,0,BB,No Deposit,9,NULL
City Hotel,0,278,1,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,188,1,2,2,0,BB,No Deposit,9,NULL
City Hotel,0,169,4,2,0,0,BB,No Deposit,121,NULL
City Hotel,0,8,0,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,121,1,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,79,5,3,1,0,BB,No Deposit,14,NULL
City Hotel,0,95,2,2,0,0,BB,No Deposit,83,NULL
City Hotel,0,95,2,1,0,0,BB,No Deposit,83,NULL
City Hotel,0,109,4,2,0,0,SC,No Deposit,7,NULL
City Hotel,0,165,1,2,2,0,BB,No Deposit,9,NULL
City Hotel,0,91,1,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,96,2,2,0,0,BB,No Deposit,14,NULL
City Hotel,0,66,0,1,0,0,SC,No Deposit,7,NULL
City Hotel,0,140,2,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,7,0,3,0,0,BB,No Deposit,14,NULL
City Hotel,0,25,0,2,1,0,BB,No Deposit,9,NULL
City Hotel,0,91,1,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,109,5,2,0,0,BB,No Deposit,8,NULL
City Hotel,0,81,1,2,0,0,BB,No Deposit,NULL,NULL
City Hotel,0,188,1,2,2,0,BB,No Deposit,9,NULL
City Hotel,0,141,5,3,0,0,HB,No Deposit,22,NULL
City Hotel,0,183,1,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,183,1,1,0,0,BB,No Deposit,9,NULL
City Hotel,0,147,2,1,0,0,BB,No Deposit,9,NULL
City Hotel,0,278,1,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,80,2,2,0,0,BB,No Deposit,85,NULL
City Hotel,0,112,5,2,0,0,SC,No Deposit,9,NULL
City Hotel,0,132,4,2,1,0,BB,No Deposit,9,NULL
City Hotel,0,0,0,1,0,0,BB,No Deposit,NULL,210
City Hotel,0,175,2,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,135,0,2,0,0,BB,No Deposit,8,NULL
City Hotel,0,154,1,2,2,0,BB,No Deposit,14,NULL
City Hotel,0,109,4,2,0,0,HB,No Deposit,42,NULL
City Hotel,0,0,0,2,0,0,BB,No Deposit,NULL,NULL
City Hotel,0,0,1,1,0,0,BB,No Deposit,NULL,NULL
City Hotel,0,112,1,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,160,1,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,87,6,2,0,0,BB,No Deposit,3,NULL
City Hotel,0,18,1,2,0,0,BB,No Deposit,138,NULL
City Hotel,0,135,5,2,1,0,BB,No Deposit,9,NULL
City Hotel,0,3,1,1,0,0,BB,No Deposit,NULL,221
City Hotel,0,2,2,1,0,0,BB,No Deposit,NULL,221
City Hotel,0,36,0,2,2,0,BB,No Deposit,9,NULL
City Hotel,0,120,1,2,0,0,SC,No Deposit,9,NULL
City Hotel,0,120,1,2,0,0,SC,No Deposit,9,NULL
City Hotel,0,32,1,1,0,0,BB,No Deposit,39,NULL
City Hotel,0,32,1,2,0,0,BB,No Deposit,39,NULL
City Hotel,0,32,1,2,0,0,BB,No Deposit,39,NULL
City Hotel,0,59,1,1,0,0,BB,No Deposit,39,NULL
City Hotel,0,32,1,2,0,0,BB,No Deposit,39,NULL
City Hotel,0,32,1,2,0,0,BB,No Deposit,39,NULL
City Hotel,0,32,1,1,0,0,BB,No Deposit,39,NULL
City Hotel,0,32,1,3,0,0,BB,No Deposit,39,NULL
City Hotel,0,32,1,1,0,0,BB,No Deposit,39,NULL
City Hotel,0,143,2,2,0,0,HB,No Deposit,15,NULL
City Hotel,0,168,1,2,0,0,BB,No Deposit,85,NULL
City Hotel,0,100,1,3,0,0,BB,No Deposit,9,NULL
City Hotel,0,101,5,2,0,0,BB,No Deposit,14,NULL
City Hotel,0,32,1,1,0,0,BB,No Deposit,39,NULL
City Hotel,0,34,1,1,0,0,BB,No Deposit,NULL,40
City Hotel,0,6,1,1,0,0,BB,No Deposit,NULL,40
City Hotel,0,152,5,3,0,0,BB,No Deposit,9,NULL
City Hotel,0,53,1,3,0,0,BB,No Deposit,9,NULL
City Hotel,0,190,1,2,2,0,BB,No Deposit,9,NULL
City Hotel,0,11,1,1,0,0,BB,No Deposit,195,NULL
City Hotel,0,146,2,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,63,1,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,63,1,3,0,0,BB,No Deposit,9,NULL
City Hotel,0,130,1,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,155,1,2,0,0,SC,No Deposit,9,NULL
City Hotel,0,117,2,3,0,0,BB,No Deposit,9,NULL
City Hotel,0,62,1,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,104,1,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,69,2,3,0,0,BB,No Deposit,9,NULL
City Hotel,0,156,2,1,0,0,BB,No Deposit,118,NULL
City Hotel,0,156,2,2,0,0,BB,No Deposit,118,NULL
City Hotel,0,19,1,1,0,0,SC,No Deposit,138,NULL
City Hotel,0,141,1,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,141,1,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,4,1,1,0,0,BB,No Deposit,NULL,40
City Hotel,0,68,1,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,95,4,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,59,3,2,0,0,BB,No Deposit,14,NULL
City Hotel,0,92,3,2,0,0,BB,No Deposit,85,NULL
City Hotel,0,41,1,3,0,0,BB,No Deposit,8,NULL
City Hotel,0,121,1,2,1,0,BB,No Deposit,9,NULL
City Hotel,0,132,1,2,0,0,BB,No Deposit,22,NULL
City Hotel,0,37,5,3,1,0,BB,No Deposit,14,NULL
City Hotel,0,179,5,2,1,0,BB,No Deposit,14,NULL
City Hotel,0,155,1,3,0,0,BB,No Deposit,9,NULL
City Hotel,0,136,5,2,0,0,HB,No Deposit,9,NULL
City Hotel,0,136,5,3,0,0,HB,No Deposit,9,NULL
City Hotel,0,0,1,2,0,0,BB,No Deposit,NULL,NULL
City Hotel,0,132,6,3,0,0,BB,No Deposit,121,NULL
City Hotel,0,165,1,3,0,0,BB,No Deposit,9,NULL
City Hotel,0,3,1,2,2,0,BB,No Deposit,14,NULL
City Hotel,0,0,1,0,0,0,BB,No Deposit,14,NULL
City Hotel,0,161,2,2,0,0,SC,No Deposit,9,NULL
City Hotel,0,161,2,2,0,0,SC,No Deposit,9,NULL
City Hotel,0,17,1,2,0,0,SC,No Deposit,138,NULL
City Hotel,0,100,1,3,0,0,BB,No Deposit,9,NULL
City Hotel,0,175,6,1,2,0,BB,No Deposit,8,NULL
City Hotel,0,34,1,1,0,0,BB,No Deposit,NULL,40
City Hotel,0,53,1,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,175,6,2,0,0,BB,No Deposit,8,NULL
City Hotel,0,112,2,2,0,0,SC,No Deposit,9,NULL
City Hotel,0,112,2,2,0,0,SC,No Deposit,9,NULL
City Hotel,0,187,2,2,1,0,BB,No Deposit,9,NULL
City Hotel,0,88,2,3,0,0,BB,No Deposit,22,NULL
City Hotel,0,187,4,2,2,0,BB,No Deposit,14,NULL
City Hotel,0,9,1,2,0,0,SC,No Deposit,9,NULL
City Hotel,0,168,2,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,12,2,2,0,0,SC,No Deposit,8,NULL
City Hotel,0,1,1,1,0,0,SC,No Deposit,9,NULL
City Hotel,0,89,2,2,0,0,BB,No Deposit,22,NULL
City Hotel,0,89,2,2,0,0,BB,No Deposit,22,NULL
City Hotel,0,88,2,3,0,0,BB,No Deposit,22,NULL
City Hotel,0,5,1,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,187,2,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,0,1,2,0,0,SC,No Deposit,14,NULL
City Hotel,0,14,1,1,0,0,BB,No Deposit,8,NULL
City Hotel,0,9,5,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,124,2,3,0,0,BB,No Deposit,9,NULL
City Hotel,0,124,2,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,0,1,1,0,0,BB,No Deposit,NULL,62
City Hotel,0,0,1,1,0,0,BB,No Deposit,NULL,62
City Hotel,0,20,2,1,0,0,BB,No Deposit,7,NULL
City Hotel,0,5,1,1,0,0,BB,No Deposit,14,NULL
City Hotel,0,13,2,1,0,0,BB,No Deposit,7,NULL
City Hotel,0,11,1,1,0,0,SC,No Deposit,7,NULL
City Hotel,0,51,2,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,81,2,2,1,0,BB,No Deposit,9,NULL
City Hotel,0,60,1,2,0,0,BB,No Deposit,7,NULL
City Hotel,0,56,2,2,2,0,BB,No Deposit,9,NULL
City Hotel,0,53,2,2,0,0,SC,No Deposit,7,NULL
City Hotel,0,89,2,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,1,1,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,177,2,1,0,0,BB,No Deposit,11,NULL
City Hotel,0,177,2,2,0,0,BB,No Deposit,11,NULL
City Hotel,0,30,4,2,0,0,SC,No Deposit,9,NULL
City Hotel,0,179,2,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,1,1,2,1,0,BB,No Deposit,9,NULL
City Hotel,0,179,2,1,0,0,BB,No Deposit,9,NULL
City Hotel,0,1,1,2,1,0,BB,No Deposit,9,NULL
City Hotel,0,179,2,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,92,2,3,0,0,BB,No Deposit,9,NULL
City Hotel,0,179,2,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,19,2,3,0,0,BB,No Deposit,NULL,NULL
City Hotel,0,172,2,3,0,0,BB,No Deposit,9,NULL
City Hotel,0,179,2,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,79,2,3,0,0,BB,No Deposit,8,NULL
City Hotel,0,179,2,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,8,1,1,0,0,BB,No Deposit,9,NULL
City Hotel,0,49,2,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,124,5,3,0,0,BB,No Deposit,22,NULL
City Hotel,0,1,1,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,1,1,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,41,2,2,0,1,HB,No Deposit,9,NULL
City Hotel,0,38,2,3,0,0,BB,No Deposit,9,NULL
City Hotel,0,186,2,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,64,2,2,0,0,BB,No Deposit,7,NULL
City Hotel,0,1,1,1,0,0,BB,No Deposit,86,NULL
City Hotel,0,1,1,2,0,0,SC,No Deposit,9,NULL
City Hotel,0,91,2,3,0,0,HB,No Deposit,9,NULL
City Hotel,0,29,3,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,0,1,1,0,0,BB,No Deposit,NULL,153
City Hotel,0,0,1,1,0,0,BB,No Deposit,NULL,153
City Hotel,0,138,3,3,0,0,BB,No Deposit,9,NULL
City Hotel,0,12,2,1,0,0,BB,No Deposit,9,NULL
City Hotel,0,138,3,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,1,1,2,0,0,BB,No Deposit,14,NULL
City Hotel,0,38,2,3,0,0,BB,No Deposit,9,NULL
City Hotel,0,40,2,2,1,0,BB,No Deposit,9,NULL
City Hotel,0,1,1,0,0,0,SC,No Deposit,14,NULL
City Hotel,0,4,1,2,2,0,BB,No Deposit,14,NULL
City Hotel,0,8,2,1,0,0,BB,No Deposit,8,NULL
City Hotel,0,12,2,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,159,2,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,118,1,3,0,0,BB,No Deposit,9,NULL
City Hotel,0,112,2,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,1,1,2,0,0,SC,No Deposit,9,NULL
City Hotel,0,112,2,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,0,2,2,0,0,BB,No Deposit,14,NULL
City Hotel,0,117,2,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,0,1,2,0,0,HB,No Deposit,28,NULL
City Hotel,0,155,5,2,0,0,SC,No Deposit,9,NULL
City Hotel,0,13,1,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,13,1,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,11,2,1,0,0,BB,No Deposit,195,NULL
City Hotel,0,30,4,1,2,0,BB,No Deposit,9,NULL
City Hotel,0,12,2,2,0,0,SC,No Deposit,7,NULL
City Hotel,0,1,1,1,0,0,SC,No Deposit,9,NULL
City Hotel,0,117,2,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,1,1,2,0,0,SC,No Deposit,9,NULL
City Hotel,0,1,1,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,1,1,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,92,2,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,168,2,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,19,1,3,0,0,BB,No Deposit,9,NULL
City Hotel,0,7,1,2,0,0,SC,No Deposit,9,NULL
City Hotel,0,22,1,1,0,0,BB,No Deposit,195,NULL
City Hotel,0,28,1,2,2,0,HB,No Deposit,9,NULL
City Hotel,0,1,1,2,0,0,SC,No Deposit,NULL,NULL
City Hotel,0,1,1,2,0,0,SC,No Deposit,NULL,NULL
City Hotel,0,189,3,2,0,0,BB,No Deposit,14,NULL
City Hotel,0,14,1,2,2,0,BB,No Deposit,9,NULL
City Hotel,0,157,4,2,0,0,HB,No Deposit,83,NULL
City Hotel,0,66,5,3,0,0,BB,No Deposit,9,NULL
City Hotel,0,61,3,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,13,2,1,0,0,BB,No Deposit,NULL,174
City Hotel,0,42,3,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,1,1,2,0,0,BB,No Deposit,9,NULL
City Hotel,0,62,3,2,0,0,SC,No Deposit,7,NULL
City Hotel,0,13,3,2,1,0,HB,No Deposit,9,NULL
City Hotel,0,143,3,1,0,0,BB,Non Refund,NULL,51
City Hotel,0,3,1,1,0,0,BB,No Deposit,NULL,40
City Hotel,0,2,0,2,0,0,BB,No Deposit,NULL,40
City Hotel,0,10,2,1,0,0,BB,No Deposit,9,NULL
City Hotel,0,3,1,1,0,0,BB,No Deposit,NULL,40
City Hotel,0,164,3,2,0,0,SC,No Deposit,9,NULL
City Hotel,0,179,3,2,0,0,BB,No Deposit,16,NULL
City Hotel,0,3,1,2,0,0,BB,No Deposit,138,NULL
City Hotel,0,179,3,2,0,0,BB,No Deposit,16,NULL
